2017-07-17-14-40-06-268  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-17-14-40-06-271  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-14-40-06-272  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-14-40-06-279  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-17-14-40-06-280  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-17-14-40-06-318  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道08321910创建成功, new socket 3404, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:47484
 
2017-07-17-14-40-06-319  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08321910准备发送数据0, localport=47484, RemotePort=10002, unDataLen=356 

2017-07-17-14-40-06-319  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08321910成功发送数据*, localport=47484, RemotePort=10002, unDataLen=356 

2017-07-17-14-40-06-405  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08321910回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-405  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08321910回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-405  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08321910准备发送数据0, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-405  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08321910成功发送数据*, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-424  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08321910回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-424  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08321910回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-462  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08321910回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-462  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08321910回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-462  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08321910准备发送数据0, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-463  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08321910成功发送数据*, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-519  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08321910回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-519  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08321910回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-519  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08321910准备发送数据0, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-520  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08321910成功发送数据*, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-585  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08321910回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-585  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08321910回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-585  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08321910准备发送数据0, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-585  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08321910成功发送数据*, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-644  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08321910回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-644  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08321910回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-644  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08321910准备发送数据0, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-644  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08321910成功发送数据*, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-702  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08321910回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-702  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08321910回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-702  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08321910准备发送数据0, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-702  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08321910成功发送数据*, localport=47484, RemotePort=10002, unDataLen=52 

2017-07-17-14-40-06-759  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08321910回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-759  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08321910回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

2017-07-17-14-40-06-760  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08321910准备发送数据0, localport=47484, RemotePort=10002, unDataLen=116 

2017-07-17-14-40-06-761  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08321910成功发送数据*, localport=47484, RemotePort=10002, unDataLen=116 

2017-07-17-14-40-06-798  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08321910回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:47484 

